name,stop,synonymous,nonsynonymous
lib1-Huh-7.5-210921,3.981851900257849e-05,0.0018194586434192562,0.0028038715031624287
lib3-plasmid-210921,0.00030900804644943674,0.0013554706471994164,0.007235745964592789
lib1-plasmid-210921,0.00035223189718592434,0.001419173574473653,0.008106142975516852
lib2-Huh-7.5-210921,3.951393141577944e-05,0.0018365319677150715,0.0027972505020578205
lib2-plasmid-210921,0.00031481921119724197,0.0014019369394574679,0.007383936560261938
lib3-Huh-7.5-210921,4.160548143668857e-05,0.0017532110210884834,0.0027286193725787554
wt-Huh-7.5-210921,4.261920195178658e-05,0.0007700046455595014,0.0015597564096520458
wt-plasmid-210921,2.608363863196659e-05,0.00033813736696948493,0.000701012630972322
lib1-C6-36-multi,6.125671323199034e-05,0.0020938990211921945,0.0034561490277267306
lib2-C6-36-multi,5.244504814522087e-05,0.001992111820309398,0.0031505251549340057
lib3-C6-36-multi,5.340771775541831e-05,0.0020203119018914572,0.003306646826157223
wt-C6-36-multi,5.349873388581434e-05,0.001041829300040669,0.0021979513497464866
