name,stop,synonymous,nonsynonymous
lib3-Huh-7.5-210921,5.225004830890181e-05,0.0015301202718483427,0.0028028717343122666
lib3-plasmid-210921,0.00031566880770148037,0.0011852199693566242,0.007565790217720451
lib1-Huh-7.5-210921,5.341529292610725e-05,0.0015316326642133482,0.002797324352751188
lib1-plasmid-210921,0.00029598616031746187,0.0011543801756109745,0.007410240623527265
lib2-plasmid-210921,0.0002942894711430152,0.001131928305551366,0.007097963755706452
lib2-Huh-7.5-210921,5.010565399093532e-05,0.001466951674420554,0.002634168629054855
wt-plasmid-210921,3.575298517918169e-05,0.0004542899148561102,0.0008650236136407569
wt-Huh-7.5-210921,5.111113486583933e-05,0.0007921143958081772,0.0014558234257002279
lib1-C6-36-multi,6.123202654874081e-05,0.0017769121818979041,0.0034313984852784693
lib2-C6-36-multi,6.085744104827166e-05,0.0017166826777646024,0.0032524117645458327
lib3-C6-36-multi,6.219110525443965e-05,0.0017676000757835036,0.0033397463941975364
wt-C6-36-multi,6.0412609763074916e-05,0.0009929756579339089,0.0018807692692272625
