name,stop,synonymous,nonsynonymous
lib1-Huh-7.5-210702,8.963640564431247e-05,0.0014420978769649412,0.0035603551798005038
lib2-Huh-7.5-210702,8.668428010484482e-05,0.0014878277858169982,0.003540693235007367
wt-plasmid-210702,5.631114007929701e-05,0.0005089032966029221,0.0012249713225945624
lib2-plasmid-210702,0.000289126151667879,0.0012802733720089282,0.008439241453144371
lib3-Huh-7.5-210702,8.601308694825265e-05,0.0013952450743491148,0.0032744396601576604
lib1-plasmid-210702,0.0002845929665242197,0.0012426841066815618,0.008501537874388058
lib3-plasmid-210702,0.0002760622654479207,0.0012245019019692628,0.008037812491996468
wt-Huh-7.5-210702,8.529130895870451e-05,0.000923979828268755,0.002200319376673158
lib1-C6-36-multi,7.739958006849582e-05,0.001404711611145038,0.003375413840206735
lib2-C6-36-multi,7.784138684211423e-05,0.0014178059878980926,0.0032430988197417764
lib3-C6-36-multi,8.082624936651187e-05,0.0014118313162424226,0.0032277938793174045
wt-C6-36-multi,6.425727932262592e-05,0.0006285342836397341,0.00149582985184219
lib1-Huh-7.5-noSTAT2-240130,8.139226676898598e-05,0.0009259781227870694,0.0021676804853136182
lib2-Huh-7.5-noSTAT2-240130,0.00023907030824112162,0.001181612993598522,0.0029404081523431973
lib3-Huh-7.5-noSTAT2-240130,0.0003020793249967318,0.0011928891790688654,0.0028254798043024928
wt-Huh-7.5-noSTAT2-240130,5.0234950145704574e-05,0.0001180343771504021,0.0002831076798858522
